,X1 Real EU g,X1 0-Z:0-Z,X2 Real EU g,X2 0-Z:0-Z
4356,0.010176615027976735,-0.01205727511463025,0.010176615027976735,-0.013013926263879646
4357,0.010178951257321935,-0.008176885949745534,0.010178951257321935,-0.006380250767793922
4358,0.010181287486667235,0.00035470961481970153,0.010181287486667235,0.00039768778763290137
4359,0.010183623716012535,0.009932503702836442,0.010183623716012535,0.009468634736374434
4360,0.010185959945357734,0.011508652734001548,0.010185959945357734,0.0036587027384549125
4361,0.010188296174703034,0.007754468751877533,0.010188296174703034,0.0018731671709347065
4362,0.010190632404048335,-6.533659004372728e-05,0.010190632404048335,-0.003574075727386812
4363,0.010192968633393534,-0.006456626729299027,0.010192968633393534,-0.0048445752151889164
4364,0.010195304862738834,-0.008461832011630236,0.010195304862738834,-0.011245480665344738
4365,0.010197641092084134,-0.005506293317590523,0.010197641092084134,-0.003923826962699714
4366,0.010199977321429335,0.0013211474530505057,0.010199977321429335,0.0006383516047946022
4367,0.010202313550774635,0.009680694072548242,0.010202313550774635,0.009314931801656531
4368,0.010204649780119935,0.011369991894530848,0.010204649780119935,0.0071360045640040245
4369,0.010206986009465135,0.0058916271914488255,0.010206986009465135,0.0017064496911062058
4370,0.010209322238810435,-0.0021722293403824092,0.010209322238810435,-0.003463228194036812
4371,0.010211658468155735,-0.008982569749092239,0.010211658468155735,-0.008441106274322829
4372,0.010213994697500934,-0.010305299551133143,0.010213994697500934,-0.01468443856809515
4373,0.010216330926846234,-0.006707322212489928,0.010216330926846234,-0.0067405118662527234
4374,0.010218667156191534,0.001440562005246806,0.010218667156191534,0.0010707466123247038
